Country,Date,Confirmed,Deaths,Recovered
Australia,2020-1-25,0,0,0
Australia,2020-1-26,4,0,0
Australia,2020-1-27,1,0,0
Australia,2020-1-28,0,0,0
Australia,2020-1-29,1,0,0
Australia,2020-1-30,3,0,2
Australia,2020-1-31,0,0,0
Australia,2020-2-1,3,0,0
Australia,2020-2-2,0,0,0
Australia,2020-2-3,0,0,0
Australia,2020-2-4,1,0,0
Australia,2020-2-5,0,0,0
Australia,2020-2-6,1,0,0
Australia,2020-2-7,1,0,0
Australia,2020-2-8,0,0,0
Australia,2020-2-9,0,0,0
Australia,2020-2-10,0,0,0
Australia,2020-2-11,0,0,0
Australia,2020-2-12,0,0,0
Australia,2020-2-13,0,0,6
Australia,2020-2-14,0,0,0
Australia,2020-2-15,0,0,0
Australia,2020-2-16,0,0,0
Australia,2020-2-17,0,0,2
Australia,2020-2-18,0,0,0
Australia,2020-2-19,0,0,0
Australia,2020-2-20,0,0,0
Australia,2020-2-21,0,0,1
Australia,2020-2-22,0,0,0
Australia,2020-2-23,0,0,0
Australia,2020-2-24,0,0,0
Australia,2020-2-25,0,0,0
Australia,2020-2-26,0,0,0
Australia,2020-2-27,0,0,0
Australia,2020-2-28,0,0,0
Australia,2020-2-29,10,0,0
Australia,2020-3-1,2,1,0
Australia,2020-3-2,3,0,0
Australia,2020-3-3,9,0,0
Australia,2020-3-4,13,1,0
Australia,2020-3-5,3,0,10
Australia,2020-3-6,5,0,0
Australia,2020-3-7,3,0,0
Australia,2020-3-8,13,1,0
Australia,2020-3-9,15,0,0
Australia,2020-3-10,16,0,0
Australia,2020-3-11,21,0,0
Australia,2020-3-12,0,0,0
Australia,2020-3-13,72,0,2
Australia,2020-3-14,50,0,0
Australia,2020-3-15,47,0,0
Australia,2020-3-16,80,0,0
Australia,2020-3-17,75,2,0
Australia,2020-3-18,116,1,0
Australia,2020-3-19,113,0,3
Australia,2020-3-20,110,1,0
Australia,2020-3-21,280,0,0
Australia,2020-3-22,478,0,62
Australia,2020-3-23,133,0,0
Australia,2020-3-24,362,1,27
Australia,2020-3-25,320,0,4
Australia,2020-3-26,446,5,53
Australia,2020-3-27,333,0,22
Australia,2020-3-28,497,1,50
Australia,2020-3-29,344,2,0
Australia,2020-3-30,377,1,13
Australia,2020-3-31,198,1,101
Australia,2020-4-1,303,2,64
Australia,2020-4-2,254,4,98
Australia,2020-4-3,214,4,129
Australia,2020-4-4,220,2,52
Australia,2020-4-5,137,5,56
Australia,2020-4-6,110,5,323
Australia,2020-4-7,98,5,0
Australia,2020-4-8,115,5,0
Australia,2020-4-9,98,1,392
Australia,2020-4-10,107,3,321
Australia,2020-4-11,88,3,13
Australia,2020-4-12,12,3,0
Australia,2020-4-13,36,1,0
Australia,2020-4-14,64,1,380
Australia,2020-4-15,25,1,0
Australia,2020-4-16,22,0,169
Australia,2020-4-17,60,3,1453
Australia,2020-4-18,25,1,316
Australia,2020-4-19,0,0,0
Australia,2020-4-20,0,0,0
Australia,2020-4-21,0,0,0
Australia,2020-4-22,0,0,0
Austria,2020-1-22,0,0,0
Austria,2020-1-23,0,0,0
Austria,2020-1-24,0,0,0
Austria,2020-1-25,0,0,0
Austria,2020-1-26,0,0,0
Austria,2020-1-27,0,0,0
Austria,2020-1-28,0,0,0
Austria,2020-1-29,0,0,0
Austria,2020-1-30,0,0,0
Austria,2020-1-31,0,0,0
Austria,2020-2-1,0,0,0
Austria,2020-2-2,0,0,0
Austria,2020-2-3,0,0,0
Austria,2020-2-4,0,0,0
Austria,2020-2-5,0,0,0
Austria,2020-2-6,0,0,0
Austria,2020-2-7,0,0,0
Austria,2020-2-8,0,0,0
Austria,2020-2-9,0,0,0
Austria,2020-2-10,0,0,0
Austria,2020-2-11,0,0,0
Austria,2020-2-12,0,0,0
Austria,2020-2-13,0,0,0
Austria,2020-2-14,0,0,0
Austria,2020-2-15,0,0,0
Austria,2020-2-16,0,0,0
Austria,2020-2-17,0,0,0
Austria,2020-2-18,0,0,0
Austria,2020-2-19,0,0,0
Austria,2020-2-20,0,0,0
Austria,2020-2-21,0,0,0
Austria,2020-2-22,0,0,0
Austria,2020-2-23,0,0,0
Austria,2020-2-24,0,0,0
Austria,2020-2-25,2,0,0
Austria,2020-2-26,0,0,0
Austria,2020-2-27,1,0,0
Austria,2020-2-28,0,0,0
Austria,2020-2-29,6,0,0
Austria,2020-3-1,5,0,0
Austria,2020-3-2,4,0,0
Austria,2020-3-3,3,0,0
Austria,2020-3-4,8,0,0
Austria,2020-3-5,12,0,0
Austria,2020-3-6,14,0,0
Austria,2020-3-7,24,0,0
Austria,2020-3-8,25,0,0
Austria,2020-3-9,27,0,2
Austria,2020-3-10,51,0,2
Austria,2020-3-11,64,0,0
Austria,2020-3-12,56,1,0
Austria,2020-3-13,202,0,2
Austria,2020-3-14,151,0,0
Austria,2020-3-15,205,0,0
Austria,2020-3-16,158,2,0
Austria,2020-3-17,314,0,-5
Austria,2020-3-18,314,1,8
Austria,2020-3-19,367,2,0
Austria,2020-3-20,375,0,0
Austria,2020-3-21,426,2,0
Austria,2020-3-22,768,8,0
Austria,2020-3-23,892,5,0
Austria,2020-3-24,809,7,0
Austria,2020-3-25,305,2,0
Austria,2020-3-26,1321,19,103
Austria,2020-3-27,748,9,113
Austria,2020-3-28,614,10,0
Austria,2020-3-29,517,18,254
Austria,2020-3-30,830,22,157
Austria,2020-3-31,562,20,459
Austria,2020-4-1,531,18,341
Austria,2020-4-2,418,12,313
Austria,2020-4-3,395,10,273
Austria,2020-4-4,257,18,485
Austria,2020-4-5,270,18,491
Austria,2020-4-6,246,16,465
Austria,2020-4-7,342,23,583
Austria,2020-4-8,303,30,466
Austria,2020-4-9,302,22,728
Austria,2020-4-10,311,24,824
Austria,2020-4-11,251,18,540
Austria,2020-4-12,139,13,383
Austria,2020-4-13,96,18,356
Austria,2020-4-14,185,16,290
Austria,2020-4-15,110,9,465
Austria,2020-4-16,140,17,888
Austria,2020-4-17,119,21,718
Austria,2020-4-18,76,12,510
Austria,2020-4-19,78,9,287
Austria,2020-4-20,46,18,130
Austria,2020-4-21,78,21,340
Austria,2020-4-22,52,19,357
Azerbaijan,2020-1-22,0,0,0
Azerbaijan,2020-1-23,0,0,0
Azerbaijan,2020-1-24,0,0,0
Azerbaijan,2020-1-25,0,0,0
Azerbaijan,2020-1-26,0,0,0
Azerbaijan,2020-1-27,0,0,0
Azerbaijan,2020-1-28,0,0,0
Azerbaijan,2020-1-29,0,0,0
Azerbaijan,2020-1-30,0,0,0
Azerbaijan,2020-1-31,0,0,0
Azerbaijan,2020-2-1,0,0,0
Azerbaijan,2020-2-2,0,0,0
Azerbaijan,2020-2-3,0,0,0
Azerbaijan,2020-2-4,0,0,0
Azerbaijan,2020-2-5,0,0,0
Azerbaijan,2020-2-6,0,0,0
Azerbaijan,2020-2-7,0,0,0
Azerbaijan,2020-2-8,0,0,0
Azerbaijan,2020-2-9,0,0,0
Azerbaijan,2020-2-10,0,0,0
Azerbaijan,2020-2-11,0,0,0
Azerbaijan,2020-2-12,0,0,0
Azerbaijan,2020-2-13,0,0,0
Azerbaijan,2020-2-14,0,0,0
Azerbaijan,2020-2-15,0,0,0
Azerbaijan,2020-2-16,0,0,0
Azerbaijan,2020-2-17,0,0,0
Azerbaijan,2020-2-18,0,0,0
Azerbaijan,2020-2-19,0,0,0
Azerbaijan,2020-2-20,0,0,0
Azerbaijan,2020-2-21,0,0,0
Azerbaijan,2020-2-22,0,0,0
Azerbaijan,2020-2-23,0,0,0
Azerbaijan,2020-2-24,0,0,0
Azerbaijan,2020-2-25,0,0,0
Azerbaijan,2020-2-26,0,0,0
Azerbaijan,2020-2-27,0,0,0
Azerbaijan,2020-2-28,0,0,0
Azerbaijan,2020-2-29,0,0,0
Azerbaijan,2020-3-1,3,0,0
Azerbaijan,2020-3-2,0,0,0
Azerbaijan,2020-3-3,0,0,0
Azerbaijan,2020-3-4,0,0,0
Azerbaijan,2020-3-5,3,0,0
Azerbaijan,2020-3-6,0,0,0
Azerbaijan,2020-3-7,3,0,0
Azerbaijan,2020-3-8,0,0,0
Azerbaijan,2020-3-9,0,0,0
Azerbaijan,2020-3-10,2,0,0
Azerbaijan,2020-3-11,0,0,3
Azerbaijan,2020-3-12,0,0,0
Azerbaijan,2020-3-13,4,1,0
Azerbaijan,2020-3-14,0,0,0
Azerbaijan,2020-3-15,8,0,3
Azerbaijan,2020-3-16,5,0,0
Azerbaijan,2020-3-17,0,0,0
Azerbaijan,2020-3-18,0,0,0
Azerbaijan,2020-3-19,16,0,0
Azerbaijan,2020-3-20,0,0,0
Azerbaijan,2020-3-21,9,0,5
Azerbaijan,2020-3-22,12,0,-1
Azerbaijan,2020-3-23,7,0,0
Azerbaijan,2020-3-24,15,0,0
Azerbaijan,2020-3-25,6,1,0
Azerbaijan,2020-3-26,29,1,5
Azerbaijan,2020-3-27,43,0,0
Azerbaijan,2020-3-28,17,1,0
Azerbaijan,2020-3-29,27,0,0
Azerbaijan,2020-3-30,64,0,11
Azerbaijan,2020-3-31,25,1,0
Azerbaijan,2020-4-1,61,0,0
Azerbaijan,2020-4-2,41,0,0
Azerbaijan,2020-4-3,43,0,6
Azerbaijan,2020-4-4,78,0,0
Azerbaijan,2020-4-5,63,2,0
Azerbaijan,2020-4-6,57,0,12
Azerbaijan,2020-4-7,76,1,0
Azerbaijan,2020-4-8,105,0,19
Azerbaijan,2020-4-9,104,1,38
Azerbaijan,2020-4-10,65,1,58
Azerbaijan,2020-4-11,67,1,41
Azerbaijan,2020-4-12,40,0,50
Azerbaijan,2020-4-13,50,1,39
Azerbaijan,2020-4-14,49,1,62
Azerbaijan,2020-4-15,56,0,53
Azerbaijan,2020-4-16,30,2,56
Azerbaijan,2020-4-17,57,0,68
Azerbaijan,2020-4-18,33,3,62
Azerbaijan,2020-4-19,25,1,122
Azerbaijan,2020-4-20,38,0,79
Azerbaijan,2020-4-21,44,1,74
Azerbaijan,2020-4-22,38,0,42
Bahamas,2020-1-22,0,0,0
Bahamas,2020-1-23,0,0,0
Bahamas,2020-1-24,0,0,0
Bahamas,2020-1-25,0,0,0
Bahamas,2020-1-26,0,0,0
Bahamas,2020-1-27,0,0,0
Bahamas,2020-1-28,0,0,0
Bahamas,2020-1-29,0,0,0
Bahamas,2020-1-30,0,0,0
Bahamas,2020-1-31,0,0,0
Bahamas,2020-2-1,0,0,0
Bahamas,2020-2-2,0,0,0
Bahamas,2020-2-3,0,0,0
Bahamas,2020-2-4,0,0,0
Bahamas,2020-2-5,0,0,0
Bahamas,2020-2-6,0,0,0
Bahamas,2020-2-7,0,0,0
Bahamas,2020-2-8,0,0,0
Bahamas,2020-2-9,0,0,0
Bahamas,2020-2-10,0,0,0
Bahamas,2020-2-11,0,0,0
Bahamas,2020-2-12,0,0,0
Bahamas,2020-2-13,0,0,0
Bahamas,2020-2-14,0,0,0
Bahamas,2020-2-15,0,0,0
Bahamas,2020-2-16,0,0,0
Bahamas,2020-2-17,0,0,0
Bahamas,2020-2-18,0,0,0
Bahamas,2020-2-19,0,0,0
Bahamas,2020-2-20,0,0,0
Bahamas,2020-2-21,0,0,0
Bahamas,2020-2-22,0,0,0
Bahamas,2020-2-23,0,0,0
Bahamas,2020-2-24,0,0,0
Bahamas,2020-2-25,0,0,0
Bahamas,2020-2-26,0,0,0
Bahamas,2020-2-27,0,0,0
Bahamas,2020-2-28,0,0,0
Bahamas,2020-2-29,0,0,0
Bahamas,2020-3-1,0,0,0
Bahamas,2020-3-2,0,0,0
Bahamas,2020-3-3,0,0,0
Bahamas,2020-3-4,0,0,0
Bahamas,2020-3-5,0,0,0
Bahamas,2020-3-6,0,0,0
Bahamas,2020-3-7,0,0,0
Bahamas,2020-3-8,0,0,0
Bahamas,2020-3-9,0,0,0
Bahamas,2020-3-10,0,0,0
Bahamas,2020-3-11,0,0,0
Bahamas,2020-3-12,0,0,0
Bahamas,2020-3-13,0,0,0
Bahamas,2020-3-14,0,0,0
Bahamas,2020-3-15,0,0,0
Bahamas,2020-3-16,1,0,0
Bahamas,2020-3-17,0,0,0
Bahamas,2020-3-18,0,0,0
Bahamas,2020-3-19,2,0,0
Bahamas,2020-3-20,0,0,0
Bahamas,2020-3-21,1,0,0
Bahamas,2020-3-22,0,0,0
Bahamas,2020-3-23,0,0,0
Bahamas,2020-3-24,1,0,1
Bahamas,2020-3-25,0,0,0
Bahamas,2020-3-26,4,0,0
Bahamas,2020-3-27,1,0,0
Bahamas,2020-3-28,0,0,0
Bahamas,2020-3-29,1,0,0
Bahamas,2020-3-30,3,0,0
Bahamas,2020-3-31,0,0,0
Bahamas,2020-4-1,7,1,0
Bahamas,2020-4-2,3,0,0
Bahamas,2020-4-3,0,0,0
Bahamas,2020-4-4,4,3,-1
Bahamas,2020-4-5,0,0,0
Bahamas,2020-4-6,1,1,4
Bahamas,2020-4-7,4,1,1
Bahamas,2020-4-8,7,1,0
Bahamas,2020-4-9,1,1,0
Bahamas,2020-4-10,1,0,0
Bahamas,2020-4-11,4,0,0
Bahamas,2020-4-12,0,0,0
Bahamas,2020-4-13,1,0,1
Bahamas,2020-4-14,2,0,0
Bahamas,2020-4-15,0,0,0
Bahamas,2020-4-16,4,0,0
Bahamas,2020-4-17,1,1,0
Bahamas,2020-4-18,1,0,4
Bahamas,2020-4-19,0,0,0
Bahamas,2020-4-20,5,0,1
Bahamas,2020-4-21,5,0,1
Bahamas,2020-4-22,0,0,0
Bahrain,2020-1-22,0,0,0
Bahrain,2020-1-23,0,0,0
Bahrain,2020-1-24,0,0,0
Bahrain,2020-1-25,0,0,0
Bahrain,2020-1-26,0,0,0
Bahrain,2020-1-27,0,0,0
Bahrain,2020-1-28,0,0,0
Bahrain,2020-1-29,0,0,0
Bahrain,2020-1-30,0,0,0
Bahrain,2020-1-31,0,0,0
Bahrain,2020-2-1,0,0,0
Bahrain,2020-2-2,0,0,0
Bahrain,2020-2-3,0,0,0
Bahrain,2020-2-4,0,0,0
Bahrain,2020-2-5,0,0,0
Bahrain,2020-2-6,0,0,0
Bahrain,2020-2-7,0,0,0
Bahrain,2020-2-8,0,0,0
Bahrain,2020-2-9,0,0,0
Bahrain,2020-2-10,0,0,0
Bahrain,2020-2-11,0,0,0
Bahrain,2020-2-12,0,0,0
Bahrain,2020-2-13,0,0,0
Bahrain,2020-2-14,0,0,0
Bahrain,2020-2-15,0,0,0
Bahrain,2020-2-16,0,0,0
Bahrain,2020-2-17,0,0,0
Bahrain,2020-2-18,0,0,0
Bahrain,2020-2-19,0,0,0
Bahrain,2020-2-20,0,0,0
Bahrain,2020-2-21,0,0,0
Bahrain,2020-2-22,0,0,0
Bahrain,2020-2-23,0,0,0
Bahrain,2020-2-24,1,0,0
Bahrain,2020-2-25,22,0,0
Bahrain,2020-2-26,10,0,0
Bahrain,2020-2-27,0,0,0
Bahrain,2020-2-28,3,0,0
Bahrain,2020-2-29,5,0,0
Bahrain,2020-3-1,6,0,0
Bahrain,2020-3-2,2,0,0
Bahrain,2020-3-3,0,0,0
Bahrain,2020-3-4,3,0,0
Bahrain,2020-3-5,3,0,0
Bahrain,2020-3-6,5,0,4
Bahrain,2020-3-7,25,0,0
Bahrain,2020-3-8,0,0,0
Bahrain,2020-3-9,10,0,10
Bahrain,2020-3-10,15,0,8
Bahrain,2020-3-11,85,0,13
Bahrain,2020-3-12,0,0,0
Bahrain,2020-3-13,0,0,9
Bahrain,2020-3-14,15,0,0
Bahrain,2020-3-15,4,0,16
Bahrain,2020-3-16,0,1,17
Bahrain,2020-3-17,14,0,4
Bahrain,2020-3-18,28,0,7
Bahrain,2020-3-19,22,0,12
Bahrain,2020-3-20,7,0,0
Bahrain,2020-3-21,20,0,25
Bahrain,2020-3-22,29,1,24
Bahrain,2020-3-23,43,0,0
Bahrain,2020-3-24,15,1,28
Bahrain,2020-3-25,27,1,0
Bahrain,2020-3-26,39,0,27
Bahrain,2020-3-27,8,0,23
Bahrain,2020-3-28,10,0,38
Bahrain,2020-3-29,23,0,7
Bahrain,2020-3-30,16,0,7
Bahrain,2020-3-31,52,0,16
Bahrain,2020-4-1,2,0,42
Bahrain,2020-4-2,74,0,44
Bahrain,2020-4-3,29,0,1
Bahrain,2020-4-4,16,0,41
Bahrain,2020-4-5,12,0,8
Bahrain,2020-4-6,56,0,27
Bahrain,2020-4-7,55,1,0
Bahrain,2020-4-8,12,0,19
Bahrain,2020-4-9,64,0,42
Bahrain,2020-4-10,38,1,20
Bahrain,2020-4-11,115,0,16
Bahrain,2020-4-12,96,0,3
Bahrain,2020-4-13,225,0,33
Bahrain,2020-4-14,167,1,54
Bahrain,2020-4-15,143,0,18
Bahrain,2020-4-16,29,0,40
Bahrain,2020-4-17,40,0,22
Bahrain,2020-4-18,33,0,30
Bahrain,2020-4-19,108,0,4
Bahrain,2020-4-20,26,0,10
Bahrain,2020-4-21,66,0,15
Bahrain,2020-4-22,54,0,242
Bangladesh,2020-1-22,0,0,0
Bangladesh,2020-1-23,0,0,0
Bangladesh,2020-1-24,0,0,0
Bangladesh,2020-1-25,0,0,0
Bangladesh,2020-1-26,0,0,0
Bangladesh,2020-1-27,0,0,0
Bangladesh,2020-1-28,0,0,0
Bangladesh,2020-1-29,0,0,0
Bangladesh,2020-1-30,0,0,0
Bangladesh,2020-1-31,0,0,0
Bangladesh,2020-2-1,0,0,0
Bangladesh,2020-2-2,0,0,0
Bangladesh,2020-2-3,0,0,0
Bangladesh,2020-2-4,0,0,0
Bangladesh,2020-2-5,0,0,0
Bangladesh,2020-2-6,0,0,0
Bangladesh,2020-2-7,0,0,0
Bangladesh,2020-2-8,0,0,0
Bangladesh,2020-2-9,0,0,0
Bangladesh,2020-2-10,0,0,0
Bangladesh,2020-2-11,0,0,0
Bangladesh,2020-2-12,0,0,0
Bangladesh,2020-2-13,0,0,0
Bangladesh,2020-2-14,0,0,0
Bangladesh,2020-2-15,0,0,0
Bangladesh,2020-2-16,0,0,0
Bangladesh,2020-2-17,0,0,0
Bangladesh,2020-2-18,0,0,0
Bangladesh,2020-2-19,0,0,0
Bangladesh,2020-2-20,0,0,0
Bangladesh,2020-2-21,0,0,0
Bangladesh,2020-2-22,0,0,0
Bangladesh,2020-2-23,0,0,0
Bangladesh,2020-2-24,0,0,0
Bangladesh,2020-2-25,0,0,0
Bangladesh,2020-2-26,0,0,0
Bangladesh,2020-2-27,0,0,0
Bangladesh,2020-2-28,0,0,0
Bangladesh,2020-2-29,0,0,0
Bangladesh,2020-3-1,0,0,0
Bangladesh,2020-3-2,0,0,0
Bangladesh,2020-3-3,0,0,0
Bangladesh,2020-3-4,0,0,0
Bangladesh,2020-3-5,0,0,0
Bangladesh,2020-3-6,0,0,0
Bangladesh,2020-3-7,0,0,0
Bangladesh,2020-3-8,3,0,0
Bangladesh,2020-3-9,0,0,0
Bangladesh,2020-3-10,0,0,0
Bangladesh,2020-3-11,0,0,0
Bangladesh,2020-3-12,0,0,0
Bangladesh,2020-3-13,0,0,0
Bangladesh,2020-3-14,0,0,0
Bangladesh,2020-3-15,2,0,0
Bangladesh,2020-3-16,3,0,2
Bangladesh,2020-3-17,2,0,1
Bangladesh,2020-3-18,4,1,0
Bangladesh,2020-3-19,3,0,0
Bangladesh,2020-3-20,3,0,0
Bangladesh,2020-3-21,5,1,0
Bangladesh,2020-3-22,2,0,0
Bangladesh,2020-3-23,6,1,0
Bangladesh,2020-3-24,6,1,2
Bangladesh,2020-3-25,0,1,2
Bangladesh,2020-3-26,5,0,4
Bangladesh,2020-3-27,4,0,0
Bangladesh,2020-3-28,0,0,4
Bangladesh,2020-3-29,0,0,0
Bangladesh,2020-3-30,1,0,4
Bangladesh,2020-3-31,2,0,6
Bangladesh,2020-4-1,3,1,0
Bangladesh,2020-4-2,2,0,0
Bangladesh,2020-4-3,5,0,1
Bangladesh,2020-4-4,9,2,4
Bangladesh,2020-4-5,18,1,3
Bangladesh,2020-4-6,35,3,0
Bangladesh,2020-4-7,41,5,0
Bangladesh,2020-4-8,54,3,0
Bangladesh,2020-4-9,112,1,0
Bangladesh,2020-4-10,94,6,0
Bangladesh,2020-4-11,58,3,3
Bangladesh,2020-4-12,139,4,3
Bangladesh,2020-4-13,182,5,3
Bangladesh,2020-4-14,209,7,0
Bangladesh,2020-4-15,219,4,7
Bangladesh,2020-4-16,341,10,0
Bangladesh,2020-4-17,266,15,9
Bangladesh,2020-4-18,306,9,8
Bangladesh,2020-4-19,312,7,9
Bangladesh,2020-4-20,492,10,10
Bangladesh,2020-4-21,434,9,2
Bangladesh,2020-4-22,390,10,5
Barbados,2020-1-22,0,0,0
Barbados,2020-1-23,0,0,0
Barbados,2020-1-24,0,0,0
Barbados,2020-1-25,0,0,0
Barbados,2020-1-26,0,0,0
Barbados,2020-1-27,0,0,0
Barbados,2020-1-28,0,0,0
Barbados,2020-1-29,0,0,0
Barbados,2020-1-30,0,0,0
Barbados,2020-1-31,0,0,0
Barbados,2020-2-1,0,0,0
Barbados,2020-2-2,0,0,0
Barbados,2020-2-3,0,0,0
Barbados,2020-2-4,0,0,0
Barbados,2020-2-5,0,0,0
Barbados,2020-2-6,0,0,0
Barbados,2020-2-7,0,0,0
Barbados,2020-2-8,0,0,0
Barbados,2020-2-9,0,0,0
Barbados,2020-2-10,0,0,0
Barbados,2020-2-11,0,0,0
Barbados,2020-2-12,0,0,0
Barbados,2020-2-13,0,0,0
Barbados,2020-2-14,0,0,0
Barbados,2020-2-15,0,0,0
Barbados,2020-2-16,0,0,0
Barbados,2020-2-17,0,0,0
Barbados,2020-2-18,0,0,0
Barbados,2020-2-19,0,0,0
Barbados,2020-2-20,0,0,0
Barbados,2020-2-21,0,0,0
Barbados,2020-2-22,0,0,0
Barbados,2020-2-23,0,0,0
Barbados,2020-2-24,0,0,0
Barbados,2020-2-25,0,0,0
Barbados,2020-2-26,0,0,0
Barbados,2020-2-27,0,0,0
Barbados,2020-2-28,0,0,0
Barbados,2020-2-29,0,0,0
Barbados,2020-3-1,0,0,0
Barbados,2020-3-2,0,0,0
Barbados,2020-3-3,0,0,0
Barbados,2020-3-4,0,0,0
Barbados,2020-3-5,0,0,0
Barbados,2020-3-6,0,0,0
Barbados,2020-3-7,0,0,0
Barbados,2020-3-8,0,0,0
Barbados,2020-3-9,0,0,0
Barbados,2020-3-10,0,0,0
Barbados,2020-3-11,0,0,0
Barbados,2020-3-12,0,0,0
Barbados,2020-3-13,0,0,0
Barbados,2020-3-14,0,0,0
Barbados,2020-3-15,0,0,0
Barbados,2020-3-16,0,0,0
Barbados,2020-3-17,2,0,0
Barbados,2020-3-18,0,0,0
Barbados,2020-3-19,3,0,0
Barbados,2020-3-20,0,0,0
Barbados,2020-3-21,1,0,0
Barbados,2020-3-22,8,0,0
Barbados,2020-3-23,3,0,0
Barbados,2020-3-24,1,0,0
Barbados,2020-3-25,0,0,0
Barbados,2020-3-26,0,0,0
Barbados,2020-3-27,6,0,0
Barbados,2020-3-28,2,0,0
Barbados,2020-3-29,7,0,0
Barbados,2020-3-30,0,0,0
Barbados,2020-3-31,1,0,0
Barbados,2020-4-1,0,0,0
Barbados,2020-4-2,12,0,0
Barbados,2020-4-3,5,0,0
Barbados,2020-4-4,1,0,0
Barbados,2020-4-5,4,1,6
Barbados,2020-4-6,4,1,0
Barbados,2020-4-7,3,1,0
Barbados,2020-4-8,0,0,2
Barbados,2020-4-9,3,0,3
Barbados,2020-4-10,1,1,0
Barbados,2020-4-11,1,0,0
Barbados,2020-4-12,3,0,0
Barbados,2020-4-13,1,0,2
Barbados,2020-4-14,0,0,0
Barbados,2020-4-15,1,1,2
Barbados,2020-4-16,2,0,0
Barbados,2020-4-17,0,0,0
Barbados,2020-4-18,0,0,2
Barbados,2020-4-19,0,0,0
Barbados,2020-4-20,0,0,2
Barbados,2020-4-21,0,0,6
Barbados,2020-4-22,0,0,0
Belarus,2020-1-22,0,0,0
Belarus,2020-1-23,0,0,0
Belarus,2020-1-24,0,0,0
Belarus,2020-1-25,0,0,0
Belarus,2020-1-26,0,0,0
Belarus,2020-1-27,0,0,0
Belarus,2020-1-28,0,0,0
Belarus,2020-1-29,0,0,0
Belarus,2020-1-30,0,0,0
Belarus,2020-1-31,0,0,0
Belarus,2020-2-1,0,0,0
Belarus,2020-2-2,0,0,0
Belarus,2020-2-3,0,0,0
Belarus,2020-2-4,0,0,0
Belarus,2020-2-5,0,0,0
Belarus,2020-2-6,0,0,0
Belarus,2020-2-7,0,0,0
Belarus,2020-2-8,0,0,0
Belarus,2020-2-9,0,0,0
Belarus,2020-2-10,0,0,0
Belarus,2020-2-11,0,0,0
Belarus,2020-2-12,0,0,0
Belarus,2020-2-13,0,0,0
Belarus,2020-2-14,0,0,0
Belarus,2020-2-15,0,0,0
Belarus,2020-2-16,0,0,0
Belarus,2020-2-17,0,0,0
Belarus,2020-2-18,0,0,0
Belarus,2020-2-19,0,0,0
Belarus,2020-2-20,0,0,0
Belarus,2020-2-21,0,0,0
Belarus,2020-2-22,0,0,0
Belarus,2020-2-23,0,0,0
Belarus,2020-2-24,0,0,0
Belarus,2020-2-25,0,0,0
Belarus,2020-2-26,0,0,0
Belarus,2020-2-27,0,0,0
Belarus,2020-2-28,1,0,0
Belarus,2020-2-29,0,0,0
Belarus,2020-3-1,0,0,0
Belarus,2020-3-2,0,0,0
Belarus,2020-3-3,0,0,0
Belarus,2020-3-4,5,0,0
Belarus,2020-3-5,0,0,0
Belarus,2020-3-6,0,0,0
Belarus,2020-3-7,0,0,0
Belarus,2020-3-8,0,0,0
Belarus,2020-3-9,0,0,1
Belarus,2020-3-10,3,0,2
Belarus,2020-3-11,0,0,0
Belarus,2020-3-12,3,0,0
Belarus,2020-3-13,15,0,0
Belarus,2020-3-14,0,0,0
Belarus,2020-3-15,0,0,0
Belarus,2020-3-16,9,0,0
Belarus,2020-3-17,0,0,0
Belarus,2020-3-18,15,0,2
Belarus,2020-3-19,0,0,0
Belarus,2020-3-20,18,0,0
Belarus,2020-3-21,7,0,10
Belarus,2020-3-22,0,0,0
Belarus,2020-3-23,5,0,0
Belarus,2020-3-24,0,0,7
Belarus,2020-3-25,5,0,7
Belarus,2020-3-26,0,0,0
Belarus,2020-3-27,8,0,3
Belarus,2020-3-28,0,0,0
Belarus,2020-3-29,0,0,0
Belarus,2020-3-30,58,0,0
Belarus,2020-3-31,0,1,15
Belarus,2020-4-1,11,1,6
Belarus,2020-4-2,141,2,0
Belarus,2020-4-3,47,0,0
Belarus,2020-4-4,89,1,0
Belarus,2020-4-5,122,3,-1
Belarus,2020-4-6,138,5,1
Belarus,2020-4-7,161,0,1
Belarus,2020-4-8,205,0,23
Belarus,2020-4-9,420,3,62
Belarus,2020-4-10,495,3,30
Belarus,2020-4-11,245,4,3
Belarus,2020-4-12,352,3,31
Belarus,2020-4-13,341,3,0
Belarus,2020-4-14,362,4,0
Belarus,2020-4-15,447,3,0
Belarus,2020-4-16,476,4,0
Belarus,2020-4-17,575,2,139
Belarus,2020-4-18,0,3,0
Belarus,2020-4-19,0,2,152
Belarus,2020-4-20,1485,4,20
Belarus,2020-4-21,459,4,63
Belarus,2020-4-22,558,3,192
Belgium,2020-1-22,0,0,0
Belgium,2020-1-23,0,0,0
Belgium,2020-1-24,0,0,0
Belgium,2020-1-25,0,0,0
Belgium,2020-1-26,0,0,0
Belgium,2020-1-27,0,0,0
Belgium,2020-1-28,0,0,0
Belgium,2020-1-29,0,0,0
Belgium,2020-1-30,0,0,0
Belgium,2020-1-31,0,0,0
Belgium,2020-2-1,0,0,0
Belgium,2020-2-2,0,0,0
Belgium,2020-2-3,0,0,0
Belgium,2020-2-4,1,0,0
Belgium,2020-2-5,0,0,0
Belgium,2020-2-6,0,0,0
Belgium,2020-2-7,0,0,0
